credit_amt_median,number_of_credit_median,prob0,prob1
1155862.648979592,133.5,0.9956397303163597,0.004360269683640345
1155862.648979592,134.5,0.9956973550258351,0.004302644974164922
1155862.648979592,135.5,0.9957549797353105,0.004245020264689499
1155862.648979592,136.5,0.9958126044447859,0.004187395555214076
1155862.648979592,137.5,0.9958702291542614,0.004129770845738652
1155862.648979592,138.5,0.996004686809704,0.003995313190295999
1155862.648979592,139.5,0.9960431032826876,0.003956896717312384
1155862.648979592,140.5,0.9960815197556713,0.003918480244328768
1155862.648979592,141.5,0.9961583527016384,0.0038416472983615374
1155862.648979592,142.5,0.9964464762490156,0.003553523750984422
1155862.648979592,143.5,0.9965809339044582,0.003419066095541768
1155862.648979592,144.5,0.9967153915599009,0.0032846084400991143
1155862.648979592,145.5,0.9969074739248189,0.0030925260751810376
1155862.648979592,146.5,0.9971379727627206,0.0028620272372793455
1155862.648979592,147.5,0.9972148057086879,0.0027851942913121146
1155862.648979592,148.5,0.9973300551276387,0.0026699448723612683
1155862.648979592,149.5,0.997406888073606,0.002593111926394038
1155862.648979592,150.5,0.9974645127830813,0.002535487216918615
1155862.648979592,151.5,0.9975413457290486,0.002458654270951384
1155862.648979592,152.5,0.9976565951479994,0.0023434048520005377
1155862.648979592,153.5,0.9977526363304585,0.0022473636695414996
1155862.648979592,154.5,0.9977718445669503,0.002228155433049692
1155862.648979592,156.0,0.997810261039934,0.0021897389600660762
1155862.648979592,165.5,0.9978294692764257,0.0021705307235742686
1155862.648979592,181.5,0.9978486775129175,0.002151322487082461
1155862.648979592,190.5,0.9978678857494093,0.0021321142505906533
1155862.648979592,192.5,0.9978870939859011,0.0021129060140988457
1155862.648979592,193.5,0.997906302222393,0.002093697777607038
1155862.648979592,194.5,0.9979255104588848,0.0020744895411152304
1155862.648979592,195.5,0.9979447186953766,0.0020552813046234224
1155862.648979592,198.5,0.9979639269318684,0.0020360730681316147
1155862.648979592,209.0,0.9979831351683602,0.002016864831639807
1155862.648979592,225.0,0.998002343404852,0.0019976565951479995
1155862.648979592,234.0,0.9980215516413438,0.001978448358656192
1155862.648979592,237.0,0.9980407598778356,0.001959240122164384
1155862.648979592,247.5,0.9980791763508192,0.0019208236491807687
1155862.648979592,263.5,0.998098384587311,0.001901615412688961
1155862.648979592,271.5,0.9981175928238029,0.0018824071761971534
1155862.648979592,273.0,0.9981368010602947,0.0018631989397053456
1155862.648979592,274.5,0.9982136340062618,0.0017863659937381148
1155862.648979592,275.5,0.9982520504792455,0.0017479495207544996
1155862.648979592,276.5,0.9982712587157373,0.001728741284262692
1155862.648979592,277.5,0.9982904669522291,0.001709533047770884
1155862.648979592,278.5,0.9983288834252128,0.0016711165747872688
1155862.648979592,279.5,0.9983865081346881,0.0016134918653118457
1155862.648979592,280.5,0.9984057163711799,0.001594283628820038
1155862.648979592,281.5,0.9984249246076717,0.0015750753923282304
1155862.648979592,282.5,0.998501757553639,0.0014982424463609997
1155862.648979592,283.5,0.9985785904996062,0.001421409500393769
1155862.648979592,284.5,0.9986746316820653,0.0013253683179347304
1155862.648979592,285.5,0.9987130481550489,0.001286951844951115
1155862.648979592,286.5,0.9987514646280325,0.0012485353719674996
1155862.648979592,287.5,0.9988090893375079,0.0011909106624920767
1155862.648979592,288.5,0.9988667140469834,0.0011332859530166536
1155862.648979592,289.5,0.9989243387564588,0.0010756612435412305
1155862.648979592,290.5,0.999001171702426,0.0009988282975739997
1155862.648979592,291.5,0.9990780046483932,0.000921995351606769
1155862.648979592,292.5,0.9991356293578687,0.000864370642131346
1155862.648979592,293.5,0.9991740458308522,0.0008259541691477306
1155862.648979592,294.5,0.9992124623038359,0.0007875376961641152
1155862.648979592,295.5,0.9992700870133113,0.0007299129866886921
1155862.648979592,296.5,0.9993469199592785,0.0006530800407214614
1155862.648979592,297.5,0.9993853364322621,0.000614663567737846
1155862.648979592,298.5,0.9994237529052458,0.0005762470947542306
1155862.648979592,299.5,0.9994429611417376,0.000557038858262423
1155862.648979592,301.0,0.9994621693782294,0.0005378306217706152
1155862.648979592,308.0,0.999500585851213,0.0004994141487869999
1155862.648979592,315.0,0.9995197940877049,0.0004802059122951922
1155862.648979592,321.0,0.9995390023241966,0.0004609976758033845
1155862.648979592,335.0,0.9995582105606884,0.0004417894393115768
1155862.648979592,353.5,0.9995774187971802,0.0004225812028197691
1155862.648979592,368.0,0.999596627033672,0.00040337296632796143
1155862.648979592,379.0,0.9996158352701638,0.00038416472983615374
1155862.648979592,407.5,0.9996350435066557,0.00036495649334434605
1155862.648979592,438.5,0.9996542517431475,0.00034574825685253837
1155862.648979592,456.0,0.9996734599796393,0.0003265400203607307
1155862.648979592,473.0,0.9996926682161311,0.000307331783868923
1155862.648979592,481.5,0.9997118764526229,0.0002881235473771153
1155862.648979592,608.5,0.9997310846891146,0.0002689153108853076
1155862.648979592,738.0,0.9997502929256065,0.00024970707439349993
1155862.648979592,741.5,0.9997695011620983,0.00023049883790169224
1155862.648979592,746.5,0.9997887093985901,0.00021129060140988456
1155862.648979592,763.5,0.9998079176350819,0.00019208236491807687
1155862.648979592,787.5,0.9998271258715737,0.00017287412842626918
1155862.648979592,803.0,0.9998463341080656,0.0001536658919344615
1155862.648979592,816.0,0.9998655423445574,0.0001344576554426538
1155862.648979592,829.5,0.9998847505810492,0.00011524941895084612
1155862.648979592,835.0,0.999903958817541,9.604118245903844e-05
1155862.648979592,837.0,0.9999231670540327,7.683294596723075e-05
1155862.648979592,840.5,0.9999615835270164,3.8416472983615374e-05
1155862.648979592,847.5,0.9999807917635082,1.9208236491807687e-05
1178008.1428571427,0.5,0.6453007049422792,0.35469929505772074
1178008.1428571427,1.5,0.6471062791725092,0.3528937208274908
1178008.1428571427,2.5,0.6480666909970996,0.35193330900290043
1178008.1428571427,3.5,0.6497570158083786,0.35024298419162136
1178008.1428571427,4.5,0.6566527727089376,0.34334722729106243
1178008.1428571427,5.5,0.6974318587810453,0.3025681412189547
1178008.1428571427,6.5,0.7318722268108565,0.2681277731891435
1178008.1428571427,7.5,0.7566700601217802,0.24332993987821977
1178008.1428571427,8.5,0.7775494131883752,0.22245058681162483
1178008.1428571427,9.5,0.7949136589769693,0.20508634102303067
1178008.1428571427,10.5,0.8095887516567104,0.1904112483432896
1178008.1428571427,11.5,0.8212673594437294,0.17873264055627053
1178008.1428571427,12.5,0.8329843837037322,0.16701561629626785
1178008.1428571427,13.5,0.8453160715314727,0.1546839284685273
1178008.1428571427,14.5,0.8597990818462957,0.1402009181537043
1178008.1428571427,15.5,0.8760684581548568,0.1239315418451432
1178008.1428571427,16.5,0.8858070340562033,0.1141929659437967
1178008.1428571427,17.5,0.8932214133420411,0.10677858665795893
1178008.1428571427,18.5,0.9018843279998463,0.09811567200015367
1178008.1428571427,19.5,0.9077428401298476,0.09225715987015232
1178008.1428571427,20.5,0.9126793569082422,0.08732064309175774
1178008.1428571427,21.5,0.9201129444305718,0.07988705556942817
1178008.1428571427,22.5,0.9266629530742783,0.07333704692572175
1178008.1428571427,23.5,0.9324446322583123,0.06755536774168763
1178008.1428571427,24.5,0.9374387737461823,0.06256122625381763
1178008.1428571427,25.5,0.941069130443134,0.05893086955686598
1178008.1428571427,26.5,0.944372947119725,0.055627052880275064
1178008.1428571427,27.5,0.9473118073029715,0.052688192697028485
1178008.1428571427,28.5,0.9514223699122184,0.04857763008778164
1178008.1428571427,29.5,0.9539578571291369,0.04604214287086303
1178008.1428571427,30.5,0.9559747219607768,0.044025278039223216
1178008.1428571427,31.5,0.9575113808801214,0.042488619119878605
1178008.1428571427,32.5,0.9588367491980562,0.04116325080194387
1178008.1428571427,33.5,0.9601813257524827,0.03981867424751734
1178008.1428571427,34.5,0.9614874858339256,0.038512514166074416
1178008.1428571427,35.5,0.9630049365167784,0.0369950634832216
1178008.1428571427,36.5,0.9644263460171721,0.03557365398282784
1178008.1428571427,37.5,0.9658285472810741,0.034171452718925875
1178008.1428571427,38.5,0.9673844144369106,0.03261558556308945
1178008.1428571427,39.5,0.9685369086264191,0.03146309137358099
1178008.1428571427,40.5,0.9701888169647145,0.02981118303528553
1178008.1428571427,41.5,0.9718215170665181,0.028178482933481876
1178008.1428571427,42.5,0.9739536313171088,0.026046368682891223
1178008.1428571427,43.5,0.9761817867501584,0.02381821324984153
1178008.1428571427,44.5,0.9785059833656672,0.021494016634332803
1178008.1428571427,45.5,0.9797545187376347,0.020245481262365302
1178008.1428571427,46.5,0.9808685964541596,0.019131403545840458
1178008.1428571427,47.5,0.98182900827875,0.01817099172125007
1178008.1428571427,48.5,0.9824052553735042,0.01759474462649584
1178008.1428571427,49.5,0.9829430859952748,0.017056914004725227
1178008.1428571427,50.5,0.9832504177791437,0.016749582220856304
1178008.1428571427,51.5,0.9836345825089798,0.01636541749102015
1178008.1428571427,52.5,0.9838458731103897,0.016154126889610265
1178008.1428571427,53.5,0.9840955801847833,0.015904419815216765
1178008.1428571427,54.5,0.9843068707861932,0.015693129213806882
1178008.1428571427,55.5,0.9846910355160293,0.015308964483970726
1178008.1428571427,56.5,0.9850752002458655,0.014924799754134573
1178008.1428571427,57.5,0.9859395708879968,0.014060429112003227
1178008.1428571427,58.5,0.9869383991855708,0.013061600814429227
1178008.1428571427,59.5,0.9875722709898004,0.012427729010199574
1178008.1428571427,60.5,0.9882637675035055,0.011736232496494498
1178008.1428571427,61.5,0.9890705134361615,0.010929486563838573
1178008.1428571427,62.5,0.989416261693014,0.010583738306986036
1178008.1428571427,63.5,0.9899733005512764,0.010026699448723612
1178008.1428571427,64.5,0.9904535064635716,0.00954649353642842
1178008.1428571427,65.5,0.9908760876663913,0.00912391233360865
1178008.1428571427,66.5,0.9914907512341292,0.008509248765870805
1178008.1428571427,67.5,0.9917212500720309,0.008278749927969113
1178008.1428571427,68.5,0.9921054148018671,0.007894585198132959
1178008.1428571427,69.5,0.9922014559843261,0.007798544015673921
1178008.1428571427,70.5,0.9922590806938015,0.007740919306198498
1178008.1428571427,71.5,0.992508787768195,0.007491212231804998
1178008.1428571427,72.5,0.992700870133113,0.007299129866886921
1178008.1428571427,73.5,0.9927777030790803,0.007222296920919691
1178008.1428571427,74.5,0.9929121607345229,0.0070878392654770365
1178008.1428571427,75.5,0.9930274101534738,0.006972589846526191
1178008.1428571427,76.5,0.9930658266264574,0.006934173373542575
1178008.1428571427,77.5,0.993104243099441,0.006895756900558959
1178008.1428571427,78.5,0.9932194925183919,0.0067805074816081135
1178008.1428571427,79.5,0.9932579089913754,0.006742091008624498
1178008.1428571427,80.5,0.9933347419373427,0.006665258062657268
1178008.1428571427,81.5,0.9933923666468182,0.006607633353181845
1178008.1428571427,82.5,0.9934307831198018,0.006569216880198229
1178008.1428571427,83.5,0.993507616065769,0.006492383934230998
1178008.1428571427,84.5,0.9935844490117363,0.006415550988263768
1178008.1428571427,85.5,0.9936228654847199,0.006377134515280152
1178008.1428571427,86.5,0.993814947849638,0.006185052150362075
1178008.1428571427,87.5,0.9938725725591133,0.006127427440886652
1178008.1428571427,88.5,0.9938917807956051,0.006108219204394845
1178008.1428571427,89.5,0.9939301972685888,0.006069802731411229
1178008.1428571427,90.5,0.9939686137415724,0.006031386258427614
1178008.1428571427,91.5,0.994007030214556,0.005992969785443999
1178008.1428571427,92.5,0.9940262384510478,0.00597376154895219
1178008.1428571427,93.5,0.9940838631605232,0.005916136839476767
1178008.1428571427,94.5,0.994103071397015,0.00589692860298496
1178008.1428571427,95.5,0.9941799043429823,0.005820095657017729
1178008.1428571427,96.5,0.9942375290524577,0.005762470947542306
1178008.1428571427,97.5,0.9942759455254413,0.005724054474558691
1178008.1428571427,98.5,0.9944488196538676,0.0055511803461324215
1178008.1428571427,99.5,0.9944872361268512,0.005512763873148806
1178008.1428571427,100.5,0.9945640690728185,0.005435930927181576
1178008.1428571427,101.5,0.9945832773093103,0.005416722690689768
1178008.1428571427,102.5,0.9946216937822938,0.005378306217706153
1178008.1428571427,103.5,0.9946409020187856,0.005359097981214344
1178008.1428571427,104.5,0.9946985267282611,0.005301473271738921
1178008.1428571427,106.0,0.9947561514377365,0.0052438485622634985
1178008.1428571427,107.5,0.9947945679107201,0.005205432089279883
1178008.1428571427,109.0,0.9948329843837037,0.005167015616296268
1178008.1428571427,110.5,0.9948521926201955,0.00514780737980446
1178008.1428571427,111.5,0.9949482338026546,0.005051766197345421
1178008.1428571427,112.5,0.9949674420391463,0.005032557960853614
1178008.1428571427,113.5,0.99500585851213,0.004994141487869998
1178008.1428571427,114.5,0.9950826914580972,0.004917308541902768
1178008.1428571427,115.5,0.9951403161675727,0.004859683832427345
1178008.1428571427,116.5,0.9951595244040644,0.004840475595935537
1178008.1428571427,117.5,0.9952363573500317,0.004763642649968307
1178008.1428571427,118.5,0.995313190295999,0.004686809704001075
1178008.1428571427,119.5,0.9953708150054743,0.0046291849945256525
1178008.1428571427,120.5,0.9953900232419661,0.004609976758033845
1178008.1428571427,121.5,0.9954284397149498,0.00457156028505023
1178008.1428571427,123.5,0.9954476479514416,0.004552352048558422
1178008.1428571427,126.0,0.9954668561879334,0.004533143812066614
1178008.1428571427,127.5,0.995505272660917,0.004494727339082999
1178008.1428571427,129.0,0.9955436891339006,0.004456310866099384
1178008.1428571427,130.5,0.9955628973703924,0.004437102629607575
1178008.1428571427,131.5,0.9955821056068842,0.004417894393115768
1178008.1428571427,132.5,0.995601313843376,0.00439868615662396
1178008.1428571427,133.5,0.9956397303163597,0.004360269683640345
1178008.1428571427,134.5,0.9956973550258351,0.004302644974164922
1178008.1428571427,135.5,0.9957549797353105,0.004245020264689499
1178008.1428571427,136.5,0.9958126044447859,0.004187395555214076
1178008.1428571427,137.5,0.9958702291542614,0.004129770845738652
1178008.1428571427,138.5,0.996004686809704,0.003995313190295999
1178008.1428571427,139.5,0.9960431032826876,0.003956896717312384
1178008.1428571427,140.5,0.9960815197556713,0.003918480244328768
1178008.1428571427,141.5,0.9961583527016384,0.0038416472983615374
1178008.1428571427,142.5,0.9964464762490156,0.003553523750984422
1178008.1428571427,143.5,0.9965809339044582,0.003419066095541768
1178008.1428571427,144.5,0.9967153915599009,0.0032846084400991143
1178008.1428571427,145.5,0.9969074739248189,0.0030925260751810376
1178008.1428571427,146.5,0.9971379727627206,0.0028620272372793455
1178008.1428571427,147.5,0.9972148057086879,0.0027851942913121146
1178008.1428571427,148.5,0.9973300551276387,0.0026699448723612683
1178008.1428571427,149.5,0.997406888073606,0.002593111926394038
1178008.1428571427,150.5,0.9974645127830813,0.002535487216918615
1178008.1428571427,151.5,0.9975413457290486,0.002458654270951384
1178008.1428571427,152.5,0.9976565951479994,0.0023434048520005377
1178008.1428571427,153.5,0.9977526363304585,0.0022473636695414996
1178008.1428571427,154.5,0.9977718445669503,0.002228155433049692
1178008.1428571427,156.0,0.997810261039934,0.0021897389600660762
1178008.1428571427,165.5,0.9978294692764257,0.0021705307235742686
1178008.1428571427,181.5,0.9978486775129175,0.002151322487082461
1178008.1428571427,190.5,0.9978678857494093,0.0021321142505906533
1178008.1428571427,192.5,0.9978870939859011,0.0021129060140988457
1178008.1428571427,193.5,0.997906302222393,0.002093697777607038
1178008.1428571427,194.5,0.9979255104588848,0.0020744895411152304
1178008.1428571427,195.5,0.9979447186953766,0.0020552813046234224
1178008.1428571427,198.5,0.9979639269318684,0.0020360730681316147
1178008.1428571427,209.0,0.9979831351683602,0.002016864831639807
1178008.1428571427,225.0,0.998002343404852,0.0019976565951479995
1178008.1428571427,234.0,0.9980215516413438,0.001978448358656192
1178008.1428571427,237.0,0.9980407598778356,0.001959240122164384
1178008.1428571427,247.5,0.9980791763508192,0.0019208236491807687
1178008.1428571427,263.5,0.998098384587311,0.001901615412688961
1178008.1428571427,271.5,0.9981175928238029,0.0018824071761971534
1178008.1428571427,273.0,0.9981368010602947,0.0018631989397053456
1178008.1428571427,274.5,0.9982136340062618,0.0017863659937381148
1178008.1428571427,275.5,0.9982520504792455,0.0017479495207544996
1178008.1428571427,276.5,0.9982712587157373,0.001728741284262692
1178008.1428571427,277.5,0.9982904669522291,0.001709533047770884
1178008.1428571427,278.5,0.9983288834252128,0.0016711165747872688
1178008.1428571427,279.5,0.9983865081346881,0.0016134918653118457
1178008.1428571427,280.5,0.9984057163711799,0.001594283628820038
1178008.1428571427,281.5,0.9984249246076717,0.0015750753923282304
1178008.1428571427,282.5,0.998501757553639,0.0014982424463609997
1178008.1428571427,283.5,0.9985785904996062,0.001421409500393769
1178008.1428571427,284.5,0.9986746316820653,0.0013253683179347304
1178008.1428571427,285.5,0.9987130481550489,0.001286951844951115
1178008.1428571427,286.5,0.9987514646280325,0.0012485353719674996
1178008.1428571427,287.5,0.9988090893375079,0.0011909106624920767
1178008.1428571427,288.5,0.9988667140469834,0.0011332859530166536
1178008.1428571427,289.5,0.9989243387564588,0.0010756612435412305
1178008.1428571427,290.5,0.999001171702426,0.0009988282975739997
1178008.1428571427,291.5,0.9990780046483932,0.000921995351606769
1178008.1428571427,292.5,0.9991356293578687,0.000864370642131346
1178008.1428571427,293.5,0.9991740458308522,0.0008259541691477306
1178008.1428571427,294.5,0.9992124623038359,0.0007875376961641152
1178008.1428571427,295.5,0.9992700870133113,0.0007299129866886921
1178008.1428571427,296.5,0.9993469199592785,0.0006530800407214614
1178008.1428571427,297.5,0.9993853364322621,0.000614663567737846
1178008.1428571427,298.5,0.9994237529052458,0.0005762470947542306
1178008.1428571427,299.5,0.9994429611417376,0.000557038858262423
1178008.1428571427,301.0,0.9994621693782294,0.0005378306217706152
1178008.1428571427,308.0,0.999500585851213,0.0004994141487869999
1178008.1428571427,315.0,0.9995197940877049,0.0004802059122951922
1178008.1428571427,321.0,0.9995390023241966,0.0004609976758033845
1178008.1428571427,335.0,0.9995582105606884,0.0004417894393115768
1178008.1428571427,353.5,0.9995774187971802,0.0004225812028197691
1178008.1428571427,368.0,0.999596627033672,0.00040337296632796143
1178008.1428571427,379.0,0.9996158352701638,0.00038416472983615374
1178008.1428571427,407.5,0.9996350435066557,0.00036495649334434605
1178008.1428571427,438.5,0.9996542517431475,0.00034574825685253837
1178008.1428571427,456.0,0.9996734599796393,0.0003265400203607307
1178008.1428571427,473.0,0.9996926682161311,0.000307331783868923
1178008.1428571427,481.5,0.9997118764526229,0.0002881235473771153
1178008.1428571427,608.5,0.9997310846891146,0.0002689153108853076
1178008.1428571427,738.0,0.9997502929256065,0.00024970707439349993
1178008.1428571427,741.5,0.9997695011620983,0.00023049883790169224
1178008.1428571427,746.5,0.9997887093985901,0.00021129060140988456
1178008.1428571427,763.5,0.9998079176350819,0.00019208236491807687
1178008.1428571427,787.5,0.9998271258715737,0.00017287412842626918
1178008.1428571427,803.0,0.9998463341080656,0.0001536658919344615
1178008.1428571427,816.0,0.9998655423445574,0.0001344576554426538
1178008.1428571427,829.5,0.9998847505810492,0.00011524941895084612
1178008.1428571427,835.0,0.999903958817541,9.604118245903844e-05
1178008.1428571427,837.0,0.9999231670540327,7.683294596723075e-05
1178008.1428571427,840.5,0.9999615835270164,3.8416472983615374e-05
1178008.1428571427,847.5,0.9999807917635082,1.9208236491807687e-05
1201941.0734693878,0.5,0.6587656787230365,0.34123432127696357
1201941.0734693878,1.5,0.6604367952978237,0.33956320470217627
1201941.0734693878,2.5,0.6613972071224141,0.33860279287758593
1201941.0734693878,3.5,0.6629146578052669,0.33708534219473313
1201941.0734693878,4.5,0.6692725840840552,0.33072741591594473
1201941.0734693878,5.5,0.7079771806150478,0.2920228193849523
1201941.0734693878,6.5,0.7410537638539406,0.25894623614605944
1201941.0734693878,7.5,0.7647951441578149,0.23520485584218512
1201941.0734693878,8.5,0.784656460690344,0.21534353930965597
1201941.0734693878,9.5,0.8015405005666429,0.19845949943335703
1201941.0734693878,10.5,0.8156393461516298,0.1843606538483702
1201941.0734693878,11.5,0.82679933155337,0.1732006684466299
1201941.0734693878,12.5,0.8380553581375694,0.1619446418624306
1201941.0734693878,13.5,0.849772382397572,0.15022761760242792
1201941.0734693878,14.5,0.8639480609285262,0.13605193907147384
1201941.0734693878,15.5,0.8795835654328577,0.12041643456714239
1201941.0734693878,16.5,0.8889379766043679,0.11106202339563205
1201941.0734693878,17.5,0.896025815869845,0.10397418413015501
1201941.0734693878,18.5,0.9044774399262404,0.09552256007375963
1201941.0734693878,19.5,0.9099902037993892,0.09000979620061082
1201941.0734693878,20.5,0.9148114711588329,0.0851885288411671
1201941.0734693878,21.5,0.9221106010257198,0.07788939897428017
1201941.0734693878,22.5,0.9284685273045081,0.07153147269549183
1201941.0734693878,23.5,0.9340581241236242,0.06594187587637579
1201941.0734693878,24.5,0.938879391483068,0.06112060851693206
1201941.0734693878,25.5,0.9423752905245769,0.05762470947542306
1201941.0734693878,26.5,0.9455830660187088,0.05441693398129118
1201941.0734693878,27.5,0.948368260310021,0.05163173968997906
1201941.0734693878,28.5,0.9521906993718907,0.047809300628109334
1201941.0734693878,29.5,0.9546877701158256,0.04531222988417433
1201941.0734693878,30.5,0.956550969055531,0.04344903094446899
1201941.0734693878,31.5,0.9580684197383839,0.04193158026161618
1201941.0734693878,32.5,0.9592977468738595,0.04070225312614049
1201941.0734693878,33.5,0.960642323428286,0.03935767657171395
1201941.0734693878,34.5,0.9619100670367453,0.03808993296325464
1201941.0734693878,35.5,0.9633698930101228,0.03663010698987726
1201941.0734693878,36.5,0.9647144695645493,0.03528553043545072
1201941.0734693878,37.5,0.9660974625919594,0.03390253740804057
1201941.0734693878,38.5,0.9676533297477958,0.03234667025220415
1201941.0734693878,39.5,0.9688058239373043,0.031194176062695683
1201941.0734693878,40.5,0.9704577322755997,0.029542267724400224
1201941.0734693878,41.5,0.9720904323774034,0.027909567622596568
1201941.0734693878,42.5,0.9742225466279941,0.025777453372005914
1201941.0734693878,43.5,0.9764507020610438,0.023549297938956226
1201941.0734693878,44.5,0.9787748986765525,0.021225101323447494
1201941.0734693878,45.5,0.98002343404852,0.019976565951479994
1201941.0734693878,46.5,0.9811375117650448,0.01886248823495515
1201941.0734693878,47.5,0.9820979235896352,0.017902076410364766
1201941.0734693878,48.5,0.9826741706843894,0.017325829315610535
1201941.0734693878,49.5,0.9831927930696682,0.016807206930331726
1201941.0734693878,50.5,0.9835001248535372,0.016499875146462804
1201941.0734693878,51.5,0.9838458731103897,0.016154126889610265
1201941.0734693878,52.5,0.9840571637117996,0.01594283628820038
1201941.0734693878,53.5,0.9843068707861932,0.015693129213806882
1201941.0734693878,54.5,0.9844989531511112,0.015501046848888804
1201941.0734693878,55.5,0.9848831178809474,0.01511688211905265
1201941.0734693878,56.5,0.9852672826107836,0.014732717389216495
1201941.0734693878,57.5,0.986112445016423,0.013887554983576958
1201941.0734693878,58.5,0.9871112733139971,0.012888726686002957
1201941.0734693878,59.5,0.9877451451182266,0.012254854881773304
1201941.0734693878,60.5,0.9884366416319318,0.011563358368068228
1201941.0734693878,61.5,0.9892433875645877,0.010756612435412306
1201941.0734693878,62.5,0.9895891358214403,0.010410864178559767
1201941.0734693878,63.5,0.9901461746797027,0.009853825320297344
1201941.0734693878,64.5,0.9906263805919978,0.00937361940800215
1201941.0734693878,65.5,0.9910489617948176,0.008951038205182383
1201941.0734693878,66.5,0.9916444171260637,0.008355582873936344
1201941.0734693878,67.5,0.9918749159639654,0.008125084036034652
1201941.0734693878,68.5,0.9921630395113424,0.007836960488657537
1201941.0734693878,69.5,0.9922590806938015,0.007740919306198498
1201941.0734693878,70.5,0.9923167054032769,0.007683294596723075
1201941.0734693878,71.5,0.9925664124776704,0.007433587522329575
1201941.0734693878,72.5,0.9927584948425885,0.007241505157411498
1201941.0734693878,73.5,0.9928353277885558,0.007164672211444267
1201941.0734693878,74.5,0.9929697854439984,0.007030214556001614
1201941.0734693878,75.5,0.9930850348629492,0.006914965137050768
1201941.0734693878,76.5,0.9931234513359328,0.006876548664067152
1201941.0734693878,77.5,0.9931618678089165,0.006838132191083536
1201941.0734693878,78.5,0.9932771172278673,0.006722882772132691
1201941.0734693878,79.5,0.9933155337008509,0.006684466299149075
1201941.0734693878,80.5,0.9933923666468182,0.006607633353181845
1201941.0734693878,81.5,0.9934499913562935,0.006550008643706421
1201941.0734693878,82.5,0.9934884078292772,0.006511592170722806
1201941.0734693878,83.5,0.9935652407752444,0.006434759224755575
1201941.0734693878,84.5,0.9936420737212116,0.006357926278788345
1201941.0734693878,85.5,0.9936804901941952,0.006319509805804729
1201941.0734693878,86.5,0.9938725725591133,0.006127427440886652
1201941.0734693878,87.5,0.9939301972685888,0.006069802731411229
1201941.0734693878,88.5,0.9939301972685888,0.006069802731411229
1201941.0734693878,89.5,0.9939686137415724,0.006031386258427614
1201941.0734693878,90.5,0.994007030214556,0.005992969785443999
1201941.0734693878,91.5,0.9940454466875396,0.005954553312460383
1201941.0734693878,92.5,0.9940646549240314,0.005935345075968575
1201941.0734693878,93.5,0.9941222796335069,0.005877720366493152
1201941.0734693878,94.5,0.9941414878699987,0.0058585121300013445
1201941.0734693878,95.5,0.9942183208159658,0.005781679184034114
1201941.0734693878,96.5,0.9942759455254413,0.005724054474558691
1201941.0734693878,97.5,0.9943143619984249,0.005685638001575076
1201941.0734693878,98.5,0.9944872361268512,0.005512763873148806
1201941.0734693878,99.5,0.9945256525998348,0.005474347400165191
1201941.0734693878,100.5,0.994602485545802,0.0053975144541979604
1201941.0734693878,101.5,0.9946216937822938,0.005378306217706153
1201941.0734693878,102.5,0.9946601102552775,0.005339889744722537
1201941.0734693878,103.5,0.9946793184917693,0.005320681508230729
1201941.0734693878,104.5,0.9947369432012447,0.005263056798755306
1201941.0734693878,106.0,0.9947945679107201,0.005205432089279883
1201941.0734693878,107.5,0.9948329843837037,0.005167015616296268
1201941.0734693878,109.0,0.9948714008566873,0.005128599143312653
1201941.0734693878,110.5,0.9948906090931792,0.005109390906820845
1201941.0734693878,111.5,0.9949866502756382,0.005013349724361806
1201941.0734693878,112.5,0.99500585851213,0.004994141487869998
1201941.0734693878,113.5,0.9950442749851136,0.004955725014886383
1201941.0734693878,114.5,0.9950826914580972,0.004917308541902768
1201941.0734693878,115.5,0.9951403161675727,0.004859683832427345
1201941.0734693878,116.5,0.9951595244040644,0.004840475595935537
1201941.0734693878,117.5,0.9952363573500317,0.004763642649968307
1201941.0734693878,118.5,0.995313190295999,0.004686809704001075
1201941.0734693878,119.5,0.9953708150054743,0.0046291849945256525
1201941.0734693878,120.5,0.9953900232419661,0.004609976758033845
1201941.0734693878,121.5,0.9954284397149498,0.00457156028505023
1201941.0734693878,123.5,0.9954476479514416,0.004552352048558422
1201941.0734693878,126.0,0.9954668561879334,0.004533143812066614
1201941.0734693878,127.5,0.995505272660917,0.004494727339082999
1201941.0734693878,129.0,0.9955436891339006,0.004456310866099384
1201941.0734693878,130.5,0.9955628973703924,0.004437102629607575
1201941.0734693878,131.5,0.9955821056068842,0.004417894393115768
1201941.0734693878,132.5,0.995601313843376,0.00439868615662396
1201941.0734693878,133.5,0.9956397303163597,0.004360269683640345
1201941.0734693878,134.5,0.9956973550258351,0.004302644974164922
1201941.0734693878,135.5,0.9957549797353105,0.004245020264689499
1201941.0734693878,136.5,0.9958126044447859,0.004187395555214076
1201941.0734693878,137.5,0.9958702291542614,0.004129770845738652
1201941.0734693878,138.5,0.996004686809704,0.003995313190295999
1201941.0734693878,139.5,0.9960431032826876,0.003956896717312384
1201941.0734693878,140.5,0.9960815197556713,0.003918480244328768
1201941.0734693878,141.5,0.9961583527016384,0.0038416472983615374
1201941.0734693878,142.5,0.9964464762490156,0.003553523750984422
1201941.0734693878,143.5,0.9965809339044582,0.003419066095541768
1201941.0734693878,144.5,0.9967153915599009,0.0032846084400991143
1201941.0734693878,145.5,0.9969074739248189,0.0030925260751810376
1201941.0734693878,146.5,0.9971379727627206,0.0028620272372793455
