Credit_Amt,number_of_Credit,new sam 0,new sam 1,information gain,recall,filter rate
38000.0,1.0,20176,31885,-0.0008300809488585373,0.0,1.0
1225000.0,7.0,38984,13077,-0.00028437263511922606,0.0,1.0
822340.0,9.0,36089,15972,-0.00017684367288623576,0.0,1.0
1353500.0,17.0,47258,4803,-0.00010016192116123895,0.0,1.0
1338360.0,8.0,41825,10236,-0.0002505722976012745,0.0,1.0
1131076.0,28.0,49212,2849,-3.6523623192771804e-05,0.0,1.0
944568.0,18.0,44906,7155,-7.930295766393064e-05,0.0,1.0
2590571.0,14.0,49868,2193,-1.5096535707442849e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2187699.0,10.0,48042,4019,-6.315905827675855e-05,0.0,1.0
817000.0,8.0,34500,17561,-0.0002419033228833467,0.0,1.0
1300.0,1.0,18833,33228,-0.0008094040877366301,0.0,1.0
556600.0,2.0,24818,27243,-0.0007352452443794913,0.0,1.0
2425845.0,3.0,47500,4561,-0.00012250604092148287,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
10000.0,1.0,19292,32769,-0.0007966932188206155,0.0,1.0
1710000.0,5.0,42896,9165,-0.0002236196842536134,0.0,1.0
516655.0,10.0,36931,15130,-0.00015123672281282946,0.0,1.0
6050000.0,21.0,51918,143,-2.0403823256444353e-05,0.0,1.0
958000.0,10.0,37983,14078,-0.00012768693591688057,0.0,1.0
2160000.0,10.0,47942,4119,-6.973757650147183e-05,0.0,1.0
991900.0,6.0,31524,20537,-0.0005306208599357778,0.0,1.0
2270000.0,9.0,48133,3928,-0.00011524038961449601,0.0,1.0
1163488.0,5.0,33814,18247,-0.0005822143914625891,0.0,1.0
1230000.0,4.0,35137,16924,-0.0005686344311374367,0.0,1.0
2215571.0,44.0,51353,708,-3.767675330609149e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1968300.0,8.0,46554,5507,-9.62962110121271e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2162165.0,40.0,51060,1001,-1.4772152635296465e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
338881.0,12.0,39051,13010,-0.00011680193030522146,0.0,1.0
22594000.0,15.0,52045,16,-2.2801516704265556e-06,0.0,1.0
60000.0,1.0,20657,31404,-0.0007896020181844543,0.0,1.0
7200.0,1.0,19209,32852,-0.0008083769429168344,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1522500.0,8.0,44061,8000,-0.00016971062924307084,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1142614.0,16.0,45304,6757,-9.823088937209457e-05,0.0,1.0
1513700.0,26.0,49853,2208,-1.5747421479972434e-05,0.0,1.0
1685300.0,48.0,51399,662,-9.47522559002073e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
4724314.0,58.0,51947,114,-3.3938878079287083e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1280000.0,6.0,38351,13710,-0.00036314987837360313,0.0,1.0
4000000.0,10.0,50839,1222,-3.920664159197396e-06,0.0,1.0
944010.0,32.0,49557,2504,-6.588101868772178e-05,0.0,1.0
3169676.0,15.0,50717,1344,-3.968370464570853e-05,0.0,1.0
1290000.0,7.0,40038,12023,-0.00032083346151885045,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
970000.0,19.0,45561,6500,-6.858192366789723e-05,0.0,1.0
2211290.0,45.0,51422,639,-3.0596979178842965e-05,0.0,1.0
1109000.0,16.0,45013,7048,-0.00010153420097044896,0.0,1.0
1228838.0,16.0,46018,6043,-0.00011662459545792869,0.0,1.0
57450.0,4.0,23994,28067,-0.0007626206201810162,0.0,1.0
3664606.0,22.0,51390,671,-3.3842333390168844e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
115762.0,2.0,22574,29487,-0.0007152394633454795,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1238934.0,17.0,46562,5499,-0.00011384318317289588,0.0,1.0
1213710.0,24.0,48674,3387,-1.784279080898482e-05,0.0,1.0
1200000.0,4.0,34358,17703,-0.0005483766069135018,0.0,1.0
1808500.0,40.0,50882,1179,-2.740285895502792e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
7500.0,1.0,19219,32842,-0.0008069638488125211,0.0,1.0
1130330.0,6.0,35256,16805,-0.0005032394089317729,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2310.0,1.0,18919,33142,-0.0007972125036941821,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2056000.0,10.0,47574,4487,-6.176819102888392e-05,0.0,1.0
989000.0,12.0,40111,11950,-0.00011950970920334564,0.0,1.0
3059558.0,13.0,50409,1652,-1.1522277743890308e-05,0.0,1.0
2345000.0,6.0,47568,4493,-0.00011691447652577291,0.0,1.0
1326486.0,14.0,45365,6696,-7.978933287984546e-05,0.0,1.0
1581950.0,18.0,48888,3173,-4.124200466013028e-05,0.0,1.0
1333000.0,23.0,48809,3252,-4.596459000200115e-05,0.0,1.0
3385246.0,12.0,50589,1472,-4.893513684864348e-06,0.0,1.0
400000.0,1.0,23591,28470,-0.0006626842099198213,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1235772.0,4.0,35279,16782,-0.000552878820924009,0.0,1.0
890000.0,2.0,26762,25299,-0.0008071602913087492,0.0,1.0
1047420.0,9.0,38169,13892,-0.00018608288393170969,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1345200.0,5.0,37848,14213,-0.00043684990296020965,0.0,1.0
412770.0,3.0,24514,27547,-0.0007479142385318771,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1280000.0,7.0,39919,12142,-0.00030902679290872176,0.0,1.0
2355900.0,11.0,48806,3255,-8.232058049117974e-05,0.0,1.0
1135996.0,28.0,49233,2828,-3.5313441288091496e-05,0.0,1.0
776700.0,7.0,32509,19552,-0.00033080764726564627,0.0,1.0
25000.0,1.0,19846,32215,-0.0008502778133849601,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
320000.0,1.0,23204,28857,-0.0007103967954136745,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1028455.0,8.0,36433,15628,-0.0002468847452902975,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
12000.0,3.0,22952,29109,-0.0006924610688972613,0.0,1.0
173000.0,2.0,23008,29053,-0.000685515180578293,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1443253.0,25.0,49598,2463,-2.8378878236194616e-05,0.0,1.0
2723625.0,6.0,49029,3032,-2.180117894358402e-05,0.0,1.0
1471010.0,24.0,49522,2539,-3.266601852085216e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
3013693.0,291.0,52032,29,-4.133292442184966e-06,0.0,1.0
1533207.0,28.0,50071,1990,-1.6326017318324393e-05,0.0,1.0
1397000.0,11.0,44578,7483,-0.0001143495230194469,0.0,1.0
1620776.0,6.0,43131,8930,-0.0002478223657530129,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1575450.0,5.0,41557,10504,-0.0002971863923417334,0.0,1.0
1553500.0,9.0,44955,7106,-0.0001589888222526259,0.0,1.0
1729000.0,8.0,45376,6685,-0.00016659559373894545,0.0,1.0
2567000.0,36.0,51385,676,-9.293495916232186e-07,0.0,1.0
1552500.0,13.0,46757,5304,-6.749733716697459e-05,0.0,1.0
1435565.0,19.0,48453,3608,-5.275146677286707e-05,0.0,1.0
1800000.0,6.0,44344,7717,-0.00018776355751373708,0.0,1.0
2730500.0,6.0,49049,3012,-2.092140085923483e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
19000.0,1.0,19645,32416,-0.0008255840727310129,0.0,1.0
1336000.0,22.0,48539,3522,-6.344005554192317e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1097000.0,14.0,43109,8952,-0.0001174554575918349,0.0,1.0
1300349.0,14.0,45164,6897,-6.508733048568582e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
900000.0,4.0,27134,24927,-0.0007594998081650178,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
400000.0,1.0,23591,28470,-0.0006626842099198213,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1416500.0,8.0,42875,9186,-0.0002254023397756308,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1208000.0,2.0,34502,17559,-0.0005327612725211442,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1848000.0,14.0,48144,3917,-3.084052539328863e-05,0.0,1.0
1765000.0,4.0,43169,8892,-0.0002444293243286308,0.0,1.0
1087000.0,9.0,38891,13170,-0.00025265702129654427,0.0,1.0
1569304.0,6.0,42621,9440,-0.0002704770588664446,0.0,1.0
60000.0,2.0,22167,29894,-0.0006684612251054919,0.0,1.0
1000000.0,4.0,28456,23605,-0.0008129224058692902,0.0,1.0
1036000.0,8.0,36600,15461,-0.0002693395192590181,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2370000.0,5.0,47343,4718,-0.0001357280559652202,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
60000.0,1.0,20657,31404,-0.0007896020181844543,0.0,1.0
1088600.0,9.0,38924,13137,-0.00024999779927248333,0.0,1.0
45000.0,1.0,20358,31703,-0.0008046481455959362,0.0,1.0
400000.0,1.0,23591,28470,-0.0006626842099198213,0.0,1.0
1275915.0,12.0,43877,8184,-9.877590180545209e-05,0.0,1.0
1030000.0,12.0,40710,11351,-9.835513450934946e-05,0.0,1.0
175900.0,1.0,22137,29924,-0.0007211194487427783,0.0,1.0
3278000.0,14.0,50655,1406,-3.0824988261693442e-06,0.0,1.0
2934691.0,12.0,50179,1882,-2.2974573607725812e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
151993.0,3.0,23552,28509,-0.0007678000887251374,0.0,1.0
6385825.0,23.0,51975,86,-1.2264085445315431e-05,0.0,1.0
400000.0,4.0,24877,27184,-0.0007800640971485778,0.0,1.0
1393725.0,32.0,50123,1938,-4.316600973702095e-05,0.0,1.0
2853000.0,14.0,50298,1763,-1.7978668011980892e-06,0.0,1.0
1892400.0,6.0,44995,7066,-0.0001558358129970447,0.0,1.0
1035000.0,5.0,30166,21895,-0.0006834653175986291,0.0,1.0
1136026.0,50.0,51157,904,-2.6931919150666173e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1387987.0,71.0,51721,340,-5.253150759519654e-06,0.0,1.0
1400000.0,5.0,38835,13226,-0.0003879059119785491,0.0,1.0
2072211.0,14.0,48637,3424,-2.9315357688047827e-05,0.0,1.0
1268000.0,5.0,36306,15755,-0.000444435481071051,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1050470.0,14.0,42558,9503,-0.00010859029197186204,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
857000.0,15.0,42383,9678,-6.937082434515379e-05,0.0,1.0
902690.0,14.0,41527,10534,-7.888964629122058e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
115000.0,1.0,21462,30599,-0.0007842983976682621,0.0,1.0
1602500.0,9.0,45289,6772,-0.00015276641744010194,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
563315.0,11.0,38172,13889,-0.00011702902051076436,0.0,1.0
746000.0,15.0,42237,9824,-6.58520367223317e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2448180.0,12.0,49203,2858,-5.289409347866009e-05,0.0,1.0
850000.0,2.0,26416,25645,-0.000796849992994661,0.0,1.0
3829920.0,22.0,51441,620,-2.8703924733253228e-05,0.0,1.0
931000.0,4.0,27416,24645,-0.0007510034892564479,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1271311.0,35.0,50160,1901,-4.046878882539573e-05,0.0,1.0
1232110.0,11.0,42830,9231,-0.00013569483240811336,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
927673.0,4.0,27383,24678,-0.0007284180709207638,0.0,1.0
973852.0,33.0,49670,2391,-5.7051605328886645e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1046000.0,5.0,30505,21556,-0.000643631524929994,0.0,1.0
2245105.0,39.0,51128,933,-1.0867965406342883e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1720000.0,4.0,42820,9241,-0.00023009537862118956,0.0,1.0
1840300.0,51.0,51498,563,-4.300326370339225e-06,0.0,1.0
345432.0,13.0,40039,12022,-7.694960165859771e-05,0.0,1.0
520000.0,3.0,24914,27147,-0.0006979124867266678,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
4690140.0,57.0,51919,142,-1.2680199440937012e-06,0.0,1.0
3665000.0,5.0,50267,1794,-8.254930980715336e-06,0.0,1.0
955000.0,7.0,33454,18607,-0.00030671706503282437,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1660000.0,13.0,47247,4814,-5.296701563133749e-05,0.0,1.0
22566000.0,15.0,52042,19,-2.707758347209044e-06,0.0,1.0
1950000.0,9.0,46851,5210,-9.298844541747592e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1546369.0,105.0,51839,222,-3.170004066777726e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2639714.0,14.0,49965,2096,-1.1161031969152135e-05,0.0,1.0
2142000.0,43.0,51203,858,-7.0948741993440145e-06,0.0,1.0
960192.0,18.0,44955,7106,-7.651726313624707e-05,0.0,1.0
1198826.0,28.0,49365,2696,-2.806098270041052e-05,0.0,1.0
1557000.0,19.0,49052,3009,-3.2058382513765193e-05,0.0,1.0
500000.0,1.0,24233,27828,-0.0006819892689126153,0.0,1.0
1799000.0,20.0,49754,2307,-3.348567875992303e-05,0.0,1.0
1239360.0,8.0,40416,11645,-0.00024495732826010364,0.0,1.0
1302500.0,17.0,46942,5119,-0.0001245290310236194,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2935026.0,13.0,50258,1803,-1.870870271516306e-05,0.0,1.0
1263000.0,22.0,48287,3774,-6.343030281769774e-05,0.0,1.0
363000.0,5.0,25763,26298,-0.000720147944440544,0.0,1.0
898297.0,5.0,27722,24339,-0.0006871496116320347,0.0,1.0
927500.0,4.0,27381,24680,-0.000728665119144073,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1220000.0,6.0,37213,14848,-0.0003568795773592065,0.0,1.0
2069000.0,5.0,45560,6501,-0.00011378108321113967,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
250000.0,5.0,25553,26508,-0.0007464057428107698,0.0,1.0
1488480.0,21.0,49075,2986,-6.191313203680882e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1225000.0,7.0,38984,13077,-0.00028437263511922606,0.0,1.0
1178000.0,4.0,33817,18244,-0.0005818791449726177,0.0,1.0
2530000.0,8.0,48769,3292,-6.524677926743327e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
926000.0,9.0,36546,15515,-0.0001756048577059785,0.0,1.0
2263699.0,12.0,48708,3353,-6.963349644715372e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1150000.0,21.0,47351,4710,-7.595106514452638e-05,0.0,1.0
2027370.0,13.0,48255,3806,-4.9951270937216574e-05,0.0,1.0
1225183.0,6.0,37320,14741,-0.00034707166352790364,0.0,1.0
2303490.0,49.0,51560,501,-1.7538280790846406e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2000000.0,1.0,44892,7169,-0.00014434067807768403,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1042000.0,6.0,32999,19062,-0.00047149744355621387,0.0,1.0
2300926.0,16.0,49889,2172,-6.141640834337464e-05,0.0,1.0
1028455.0,8.0,36433,15628,-0.0002468847452902975,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
4000.0,2.0,21689,30372,-0.0006558416792161736,0.0,1.0
2320000.0,7.0,47802,4259,-0.00011997574152928375,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
982185.0,6.0,31307,20754,-0.0004838493517160744,0.0,1.0
1159960.0,24.0,48466,3595,-2.655438467705218e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1249438.0,17.0,46629,5432,-0.00010887725304257329,0.0,1.0
2204926.0,44.0,51344,717,-3.862180701210555e-05,0.0,1.0
1116420.0,7.0,36859,15202,-0.00039011822235896637,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
512923.0,5.0,26108,25953,-0.0006780698928971693,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
178962.0,3.0,23661,28400,-0.0007536940701773215,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
3666886.0,20.0,51325,736,-4.06318968478106e-05,0.0,1.0
932016.0,4.0,27423,24638,-0.0007501265602284646,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1482900.0,35.0,50436,1625,-2.2291281304535893e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1449138.0,25.0,49612,2449,-2.7613710197584018e-05,0.0,1.0
478950.0,5.0,26009,26052,-0.0006900103705791347,0.0,1.0
31500.0,2.0,21941,30120,-0.0006724171581960828,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
6100000.0,21.0,51924,137,-1.9546586940928645e-05,0.0,1.0
1230000.0,7.0,39075,12986,-0.00034122829069990063,0.0,1.0
1523600.0,5.0,40952,11109,-0.0002832244544885634,0.0,1.0
412770.0,3.0,24514,27547,-0.0007479142385318771,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
320000.0,1.0,23204,28857,-0.0007103967954136745,0.0,1.0
1130426.0,28.0,49209,2852,-3.6697727517999434e-05,0.0,1.0
71158.0,1.0,20895,31166,-0.0008627666117428101,0.0,1.0
1230477.0,17.0,46495,5566,-0.00011888553189032258,0.0,1.0
6311000.0,5.0,51550,511,-8.801203618548359e-06,0.0,1.0
2530000.0,5.0,48049,4012,-7.990848464126121e-05,0.0,1.0
1873400.0,7.0,45564,6497,-0.00015132817798150372,0.0,1.0
1250000.0,5.0,35895,16166,-0.0004866649096546688,0.0,1.0
1469420.0,24.0,49517,2544,-3.2955781765563186e-05,0.0,1.0
2533000.0,7.0,48590,3471,-5.998903104160319e-05,0.0,1.0
1140000.0,4.0,32826,19235,-0.0006971282076217791,0.0,1.0
99000.0,1.0,21182,30879,-0.0008225077460871019,0.0,1.0
1185772.0,4.0,34020,18041,-0.0005857807917407989,0.0,1.0
963037.0,32.0,49571,2490,-6.476599372814973e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
3007023.0,293.0,52035,26,-3.7056033745097583e-06,0.0,1.0
850700.0,8.0,34611,17450,-0.0002500327464573793,0.0,1.0
1151968.0,24.0,48445,3616,-2.7510857369322794e-05,0.0,1.0
300000.0,2.0,23602,28459,-0.0006613543844574202,0.0,1.0
1451000.0,11.0,45237,6824,-0.00010259677425755037,0.0,1.0
581400.0,1.0,24702,27359,-0.0007499329982343234,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1890776.0,7.0,45651,6410,-0.00014443564725886288,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1213803.0,9.0,41030,11031,-0.00017903179779712314,0.0,1.0
2460600.0,5.0,47751,4310,-0.00010229268594764279,0.0,1.0
1960000.0,6.0,45443,6618,-0.0001220956581558172,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1190000.0,5.0,34462,17599,-0.0005370796317787432,0.0,1.0
2496000.0,38.0,51359,702,-1.4971579050046535e-06,0.0,1.0
1561950.0,20.0,49218,2843,-5.1868821718044356e-05,0.0,1.0
1125500.0,13.0,42759,9302,-9.681065517855997e-05,0.0,1.0
1413724.0,14.0,46157,5904,-6.13757267685297e-05,0.0,1.0
1090500.0,14.0,43021,9040,-0.0001230959233839632,0.0,1.0
2769658.0,12.0,49936,2125,-1.228675853683081e-05,0.0,1.0
1664500.0,10.0,46120,5941,-9.2356977791197e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1237000.0,18.0,46888,5173,-9.042757613384605e-05,0.0,1.0
1050000.0,5.0,30608,21453,-0.0006317504115246619,0.0,1.0
1570000.0,6.0,42626,9435,-0.0002700196882993236,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
50000.0,1.0,20428,31633,-0.0007949899483310832,0.0,1.0
884500.0,11.0,38723,13338,-0.00011071084537754572,0.0,1.0
1086000.0,11.0,40825,11236,-0.00016061817691035568,0.0,1.0
1405000.0,23.0,49092,2969,-2.995262556038103e-05,0.0,1.0
