Credit_Amt,number_of_Credit,Debit_Amt,number_of_Debit
-1675.6720334394004,-7.8287655301179235,10424.327966560599,-5.8287655301179235
304.7517692531669,-1.6327598746951557,775314.7517692532,2.3672401253048445
1390.1333951330762,1.3363212407689182,41400.133395133074,3.3363212407689185
290236.38133666874,7.847424236389112,236.38133666871389,1.8474242363891122
99278.5521905171,-8.720690279213194,-721.4478094828943,-9.720690279213194
1656.3274984958841,-10.95530735473016,51656.327498495884,-8.95530735473016
89411.71398067547,-3.599910370377315,-471.286019324531,-4.599910370377315
823.7649765271523,1.2148006004433942,160843.76497652716,6.214800600443394
-22.74962883650172,4.493631660876687,265435.2503711635,5.493631660876687
142802.2937392007,1.8829063248269258,625.2937392006808,0.8829063248269258
74818.96002345644,3.409685088211943,60818.96002345644,4.409685088211943
157564.23565157285,6.320941789813894,275.2356515728399,2.3209417898138933
173963.50022668618,4.805461019560501,1663.5002266861827,3.805461019560501
100115.71834650166,2.255874077000844,115.7183465016535,1.2558740770008439
344445.4432681367,-0.05319483311872375,645.4432681367276,-2.0531948331187237
236.84500055520957,-0.061429898112119845,160256.84500055521,4.93857010188788
-1660.6439072684184,2.710304476187721,548284.3560927316,16.710304476187723
1289.1076888535667,7.649898628528499,81289.10768885356,9.649898628528499
128543.7672326888,-5.868726912783031,-466.23276731120166,-6.868726912783031
384895.6593260876,-4.5547700018897315,1332.6593260875989,-6.5547700018897315
17.712173557147157,2.991824244791708,1400017.7121735571,9.991824244791708
-706.8491528967504,1.4208023313238742,219333.15084710324,10.420802331323873
1559452.0566778942,5.98504837439393,-547.9433221057632,-11.01495162560607
98958.03980707565,1.3471788403273117,-1041.9601929243497,0.3471788403273118
128033.2078310827,4.19662538735263,-1166.7921689172947,3.19662538735263
176750.42720711604,4.368179439320891,-449.5727928839734,3.3681794393208913
1379511.9529229237,11.999074826383197,69511.95292292384,-1.0009251736168028
137296.81581565907,5.18299424139645,54058.81581565906,5.18299424139645
-1601.080627099991,3.38386763550321,38403.91937290001,5.38386763550321
100439.39374075121,3.0146553231532707,439.39374075120816,2.0146553231532707
499152.308901688,4.225684335820616,-847.6910983119711,-0.7743156641793837
589.9319808820452,1.4873112697679667,10594.931980882046,2.4873112697679667
-116.10123926964039,-2.495455959359327,19888.89876073036,-1.4954559593593268
-1318.1133946132552,2.2554654672709304,390681.88660538674,4.2554654672709304
-502.24038491191027,3.2408764879740977,149497.75961508809,6.240876487974098
257597.7180717589,9.685718959676286,801.7180717588964,3.6857189596762865
-457.61796814191604,-2.4516022195273126,479542.3820318581,-1.4516022195273126
711.369689260527,0.6692933320730644,150711.36968926052,3.6692933320730643
1946.8455830150363,3.6735990155257476,4946.845583015036,4.673599015525747
-93.96457362178633,-6.73411748004662,3337379.0354263783,-3.7341174800466197
46.452732836711135,-7.079922129379385,25046.45273283671,-5.079922129379385
516147.8381050189,29.72581719619701,258162.83810501892,27.72581719619701
474910.3379516348,5.58977762995692,199920.33795163478,2.58977762995692
532.8285206908889,2.925208953683648,240557.82852069088,12.925208953683647
-1750.9188225646242,0.13215277859678914,238254.08117743538,6.132152778596789
615.7152448159766,-3.0147839799060003,160615.71524481598,-1.0147839799060003
490653.073577429,-7.09084086581769,653.0735774290155,-8.09084086581769
667.283950436141,4.099058046295642,201682.28395043613,11.099058046295642
205447.14067250336,4.344855800918458,-1652.8593274966538,-0.6551441990815421
124946.46379876185,6.959118346849294,1206.4637987618482,5.959118346849294
311704.1751891262,-0.792600819243019,-1295.824810873798,-1.792600819243019
-249.33012554328877,-2.322220824786419,39750.66987445671,-0.3222208247864189
412843.2895921468,2.625121023008857,-1156.7104078531831,1.6251210230088573
94864.73515502975,3.0808140865487914,-135.26484497026024,1.0808140865487914
608703.1501245411,-5.138274530783857,703.1501245411712,-10.138274530783857
154316.49864156116,3.486500898129677,6316.498641561152,1.4865008981296768
106968.08285715253,-2.972389352232323,1172.0828571525278,-4.972389352232323
276615.22038009856,-2.848455089930398,-1476.7796199014667,-3.848455089930398
72.34679739618164,9.358777215163606,150072.3467973962,11.358777215163606
939.4675885305368,-3.0633006832688863,16939.467588530537,-2.0633006832688863
-706.3913709995087,-7.967111286997345,379293.6086290005,-6.967111286997345
280869.73510493414,0.08842240366407839,449.73510493411226,-0.9115775963359216
-764.5709680431756,-0.7501630406217457,19235.429031956824,0.24983695937825434
353.4619802156214,-0.42746068718308783,80353.46198021562,0.5725393128169122
217496.24379797897,5.569568842016172,2396.2437979789634,2.5695688420161718
180860.79597872766,6.461115349862617,356860.79597872763,-1.538884650137383
11729.168830790672,0.6903900013887321,29.168830790671066,-0.3096099986112679
345.83074308566796,0.6326521606392386,134345.83074308568,2.6326521606392386
-252.80921151950474,8.128363688158242,229767.19078848048,15.128363688158242
150282.86886766288,2.8885501373067433,282.8688676628822,1.8885501373067435
-1147.8594212424946,-6.8445624474608024,29502.140578757506,-5.8445624474608024
649247.7038886168,-10.102740495045143,1247.7038886167059,-11.102740495045143
190967.25246844653,0.8681697092776727,47.252468446540085,-0.13183029072232733
480405.9850444254,2.4890848106208554,405.98504442539684,1.4890848106208554
856507.9082790525,6.8758485631122825,6507.90827905246,-0.12415143688771746
1011022.3054302689,-4.081398835465517,-252.69456973111093,-5.081398835465517
68702.49240568052,4.1837862740218394,-1297.5075943194827,3.18378627402184
860.0544537797733,-9.687975798444464,110860.05445377977,-7.687975798444464
19.904518702642623,-1.5401844832543197,166339.90451870265,4.45981551674568
1279.9922296643822,-8.99567116816847,21284.99222966438,-7.995671168168469
564.7214852416316,-6.1141812387092305,60564.72148524163,-5.1141812387092305
-359.232919576191,-0.23384521995366997,645.7670804238089,0.76615478004633
-1307.453782319885,3.632131565012973,468697.5462176801,12.632131565012973
1604.9387652446778,-1.1744430739262126,4066.9387652446776,0.8255569260737874
-262.9094067960875,-6.141042146314448,6237.090593203912,-5.141042146314448
81739.42501267533,4.250071368492982,-260.5749873246698,2.250071368492982
25429.48724416101,-4.434443198928973,429.4872441610079,-5.434443198928973
-1232.7485687536732,-3.6507356882790414,148807.25143124632,4.349264311720958
-677.5742913614855,-2.7796067710657066,99322.42570863852,-0.7796067710657066
-110.49506713799587,-4.210226992451807,199889.504932862,-3.2102269924518074
566581.2709775196,14.942357499396053,781.2709775195348,5.942357499396054
-756.9747095075428,-6.341464734035325,499258.02529049246,1.6585352659646748
1250.5655134951899,12.676615457052067,441879.5655134952,13.676615457052067
132407.4579075224,-1.0930214267623066,16907.457907522396,-4.093021426762307
430.34137063668726,2.1598435992453977,34630.341370636685,5.159843599245398
334302.6333277719,8.314193215520536,1502.6333277719268,3.314193215520535
687899.1703434668,14.194647020409649,-1100.8296565332264,-1.805352979590351
-401.64395907532474,-1.4646820713369046,435598.3560409247,0.5353179286630954
463237.7765671427,-3.307231707086955,237.77656714268096,-4.307231707086955
490707.9282634896,3.7239306038939874,-955.0717365103598,1.7239306038939872
45208.80012321154,2.5310896104927205,368.800123211541,0.5310896104927205
-116.61421444347481,0.6808328142185756,139888.38578555651,3.6808328142185758
1995803.439372498,20.21845863129334,-196.56062750192163,0.21845863129334192
1148.7578329163564,-1.2417604921881906,34163.75783291636,4.758239507811809
-11.784051506450881,0.6225232120868192,460003.21594849357,9.622523212086818
49797.30855459758,0.20015207607331065,-202.69144540242556,-0.7998479239266894
401634.2911680562,15.02219061950441,214.2911680562077,9.02219061950441
47504.53830290402,2.624707688396273,-1495.4616970959855,0.6247076883962734
653.4540226862287,-7.953067554196828,400758.45402268623,13.046932445803172
-956.8135643188117,5.041440871141351,1799553.1864356813,12.04144087114135
360532.2295542618,5.138622897317716,532.2295542617572,4.138622897317716
685683.1228047773,13.699142674642701,-404.8771952226472,2.699142674642701
338195.10848857777,17.454230001188634,-587.891511422216,11.454230001188632
287091.5346586184,17.068209516621394,-1308.4653413816325,5.068209516621395
-950.1452175688341,3.4407085065504948,419079.85478243115,12.440708506550495
23352.132958176608,5.716571474133438,1592.132958176608,3.7165714741334384
126723.5851291403,5.5354446207189705,60273.5851291403,5.5354446207189705
6.232827274601699,-0.19467412286907934,485006.2328272746,0.8053258771309206
179.47180743236203,-1.638554067249058,240179.47180743236,2.361445932750942
207547.86100660736,-5.151078148202576,126547.86100660735,-5.151078148202576
170067.11162222564,10.853434604685239,-427.8883777743494,2.8534346046852392
511724.04454540205,1.8414130549915155,724.0445454020504,-4.1585869450084845
-1084.4943645817032,-10.40138803415013,58915.505635418296,-9.40138803415013
450299.1219097381,4.57978286456113,299.1219097381003,3.5797828645611296
337889.44190383755,32.64582069969714,832.441903837548,8.645820699697143
-401.4503143930874,-1.7884369910051152,2603.5496856069126,-0.7884369910051152
2750.232454476115,10.254455242446955,82750.23245447612,13.254455242446955
1128.313207101067,7.761862516522877,51128.31320710107,9.761862516522877
193695.6499943568,-3.5148201293579637,87.6499943567874,-4.514820129357964
944510.2767055213,0.2870232633947529,-2088.723294478753,-1.712976736605247
1099327.6245313531,-0.059473781704111994,-672.3754686467933,-1.059473781704112
227707.61096036536,6.676798135958143,707.6109603653641,5.676798135958143
449536.0959433274,-4.116350448877023,-463.9040566725637,-5.116350448877023
1499217.0178098474,1.3198696593481758,-782.9821901526545,0.31986965934817585
200662.88814929756,3.9016912124851246,662.8881492975695,2.9016912124851246
249179.4961478729,-3.760239200930812,-820.5038521270947,-4.760239200930812
200450.2675115497,6.538283468397191,450.26751154968395,5.538283468397191
200028.3990563017,-0.4215743013465665,28.39905630170841,-1.4215743013465665
810102.2741899774,0.8885171860957133,102.274189977466,-3.1114828139042867
769174.9655160278,-3.3505996007626777,-825.0344839722067,-4.350599600762678
400559.01794445043,1.5954705521127046,559.0179444504378,0.5954705521127047
1639104.722136223,4.32895597341948,-895.2778637770059,3.32895597341948
3667.8021040161047,1.4420050772045645,307.80210401610464,0.4420050772045644
450931.08998111053,4.904047874451326,931.0899811105508,3.904047874451326
258490.73579161768,3.4044409141994274,-1509.2642083823107,2.4044409141994274
407896.13198454573,-8.052565965958312,-103.86801545426323,-9.052565965958312
648013.2829248714,1.5232048180858588,-1986.7170751286276,-0.4767951819141413
100050.97317847551,-0.7008887553641538,50.973178475511105,-1.7008887553641538
189380.73090587067,7.94911554594607,1380.7309058706817,6.94911554594607
698302.7883822465,-6.297724447087486,-1697.2116177534353,-8.297724447087486
47917.23640066596,5.05560564704091,917.2364006659644,4.05560564704091
426337.622831314,8.644690313844393,-662.3771686860317,7.644690313844393
375131.017360668,11.05690248344653,741.0173606679934,0.056902483446529525
-1484.1560598605636,-3.834510045493463,548515.8439401394,4.165489954506537
69.85448936611284,-3.3105947179902073,80069.85448936612,-1.3105947179902073
920536.6943275653,12.000879863825093,750536.6943275653,18.00087986382509
883481.3675283494,9.538919589472709,6.367528349435728,5.53891958947271
174936.453634107,3.930567319532246,-63.54636589299721,1.930567319532246
106079.48398620945,1.4607117137752186,101579.48398620945,0.4607117137752186
645.7133973530418,-1.6008999086771614,62650.71339735304,0.39910009132283863
565723.1657588753,-4.773869819718261,565723.1657588753,-4.773869819718261
-386.97782016914704,4.891122771655641,59613.022179830856,5.891122771655641
199413.0771156397,12.778907008885897,-391.9228843603076,7.778907008885897
297966.1365467331,-0.46209568052332806,5966.1365467331025,-2.462095680523328
-59.85779916297821,2.6924653071621667,39950.14220083702,4.692465307162166
859.1118782820771,1.0302828281142389,240899.11187828207,10.030282828114238
607956.4252935064,12.008190501448501,716.4252935064078,0.008190501448501237
-960.601761441693,-4.834917500428716,399039.3982385583,1.1650824995712838
321052.32210661564,5.066554136734294,381052.32210661564,8.066554136734293
314801.7059621256,11.054664327787298,314801.7059621256,62.0546643277873
-2193.5285877927718,-0.6271805685663355,29806.47141220723,1.3728194314336646
108325.25493319359,7.981390344316418,-1674.745066806405,4.981390344316418
138.79524373117331,8.701440172671008,128138.79524373118,10.701440172671008
578368.8483336149,0.31700351440975405,368.8483336148331,-0.682996485590246
286.7702309189368,5.746753667484947,540346.7702309189,20.746753667484946
88039.92484656366,-0.08360672888903031,150039.92484656366,1.9163932711109697
1492.7375015210237,-4.556142326648963,141492.737501521,0.44385767335103665
-150.86822900179547,-1.5441221467751498,39859.1317709982,0.4558778532248502
149912.9748343064,8.980529855411511,-1127.0251656935886,4.980529855411511
-346.6284000976172,-2.3461328093926133,99653.37159990238,-0.34613280939261326
1376154.8207557544,-3.113391950672108,954.8207557543778,-5.113391950672108
-182.2707854681137,-3.127736347291844,2099842.729214532,2.872263652708156
231927.50966358918,0.2753342652499531,-72.49033641080908,-2.724665734750047
-1479.0888843064345,-2.552738636202416,208520.91111569357,3.447261363797584
179864.02558998385,1.9278383357727809,-135.9744100161399,0.9278383357727809
-1034.8616974482052,3.0726443052017594,448965.1383025518,9.07264430520176
114245.00828329904,-6.01365208641452,999745.008283299,-6.01365208641452
-3859.2716116071965,1.3777426162731845,46140.7283883928,2.3777426162731845
154999.77670092913,-1.484483948344339,-0.2232990708717416,-4.484483948344339
400624.1067215185,9.993813888583288,624.1067215184781,1.9938138885832881
-112.64228848994327,-10.117672222410244,7887.357711510057,-8.117672222410244
67546.65314512645,6.642757238803295,-439.3468548735503,3.6427572388032954
420014.72943977703,7.668582877144534,14.729439777031114,6.668582877144534
149255.5397780233,-0.5645863455958007,-744.4602219767174,-1.5645863455958007
2382.7568377386087,-3.3347291134604946,322387.7568377386,4.665270886539505
-735.483568631064,-1.4748298266481508,239264.51643136895,1.5251701733518492
665.1130761980029,-2.392108115880994,30665.113076198002,-1.392108115880994
486.168407197964,-1.0414914287726345,400551.168407198,16.958508571227366
-2921.357254711102,5.198257867389476,1197128.6427452888,16.198257867389476
89243.74797224562,11.721599742193126,243.74797224561485,9.721599742193126
229878.51360555895,-0.3034434277406328,242918.51360555895,8.696556572259368
288192.5274136664,-1.738461822898763,1672.5274136664489,-2.738461822898763
227678.5179295561,-0.8805442543388331,197.5179295561013,-5.880544254338833
350550.3550288274,5.736149490577555,-31.64497117264523,-0.26385050942244515
332573.7558139938,3.750054425742969,1064.755813993803,-1.2499455742570311
464.07707797705734,-3.103502031164436,160464.07707797707,-1.1035020311644361
537830.2463507133,61.212122071081815,37684.24635071335,1.2121220710818132
151232.5955713594,13.32697322175634,2232.5955713593935,10.32697322175634
-1358.7397084940521,-6.647178475378141,178686.26029150595,2.3528215246218593
18171.31445225749,-2.179178474532382,19171.31445225749,-2.179178474532382
-660.4630312805737,-4.096599833153135,749339.5369687194,6.903400166846865
148830.4503663305,-0.02766800729473573,-1169.549633669488,-2.0276680072947357
-62.4147159970207,-0.38705760886069523,34937.58528400298,2.612942391139305
858.2658775582897,-6.016077805602665,1100858.2658775584,-0.016077805602664696
-918.4324619843809,-1.9861111953901065,579081.5675380157,8.013888804609893
209937.8993689493,3.6431520374211432,-62.10063105071595,2.6431520374211432
199638.87539809826,5.598222604113553,-361.1246019017382,4.598222604113553
738.7540307443693,11.158048119108903,240738.75403074437,15.158048119108903
47115.75308161111,2.736706608168175,48115.75308161111,5.736706608168175
299731.26338977297,9.201676796557512,-1268.736610227039,-1.7983232034424876
-161.40811222201293,5.123093395113234,34848.591887777984,7.123093395113234
201935.1500997993,-8.6978826939049,1935.150099799308,-9.6978826939049
1155.0114846520887,-1.5894288448865799,5155.011484652088,0.4105711551134201
266546.0779209369,8.744556656747172,185.07792093694567,1.744556656747171
-99.51423715231387,-1.7945775216635238,264970.4857628477,12.205422478336477
127346.22849193214,2.654967674425951,346.2284919321363,-1.3450323255740488
986165.4885208966,8.005330134465275,-334.51147910338443,-7.994669865534725
373690.4555885838,6.676678310954873,-465.54441141625,3.6766783109548733
258253.26145037683,-6.893375400381625,917.2614503768316,-7.893375400381625
-169.762718078116,-0.3309670084053434,499830.2372819219,0.6690329915946567
698.9445129599954,3.850308166271424,160398.94451296,4.850308166271423
538031.5150974201,11.23778703846395,1031.515097420133,-0.7622129615360511
-1888.2631245826983,0.07583621634612628,30211.7368754173,1.0758362163461264
1299.1723986627696,-2.379668783958139,241299.17239866278,0.620331216041861
260407.55930590793,5.903759201594612,63745.55930590792,2.903759201594612
34949.7662786916,-1.3133828706787014,60049.7662786916,0.6866171293212986
514970.1294892532,1.4495612499576254,-615.8705107467839,0.44956124995762536
-928.3207319118009,0.9883083756803113,59071.6792680882,1.9883083756803113
-130.12618147066425,-7.070543673733576,149869.87381852933,-5.070543673733576
266135.6283859652,-3.047807682015165,135.62838596516565,-4.047807682015165
-154.25618702576602,6.711923995500885,159870.74381297422,14.711923995500886
108029.38842356512,2.5455477989641118,33929.38842356513,3.5455477989641118
-362.36271540132753,-0.9610842714348006,329637.63728459866,1.0389157285651995
168635.62321914863,-1.1967700565707862,-1364.3767808513755,-2.196770056570786
-427.0793007867288,4.433099248240666,149572.92069921328,6.433099248240666
74476.5318134491,4.940425436722016,-723.4681865509066,3.940425436722016
99583.77426774365,5.444749763719732,583.774267743644,4.444749763719732
299666.7979972528,0.3191231590431396,-333.20200274719076,-0.6808768409568604
143307.6094109474,-6.876601166251801,98622.60941094739,-1.8766011662518007
420146.4444130834,6.239190641228504,146.44441308338563,4.239190641228504
178944.2169282309,3.009422463903771,944.2169282308867,0.009422463903771328
53277.20118235333,3.748467788907006,183707.20118235334,4.748467788907006
638991.7144338778,5.134858999622541,-1008.2855661221064,-1.8651410003774598
-1097.316943934834,-1.489139071209673,238922.68305606517,4.510860928790327
250491.07521917004,0.9076104305409751,1191.0752191700465,-1.0923895694590249
701.2682524377457,4.932164656303437,521701.26825243776,11.932164656303437
32944.078445081694,-9.75112821144397,-684.9215549183033,-10.75112821144397
649018.101828236,17.979970391124333,194018.10182823602,5.979970391124332
160160.57586510034,0.05200760671886595,1564.5758651003407,-5.947992393281134
851258.3352470592,-10.828968535191555,-211.66475294073805,-11.828968535191555
331756.0836663701,10.082535668538043,-1743.9163336299403,9.082535668538043
2206.817290685801,-3.8211100748727307,302206.8172906858,1.1788899251272693
399463.2072871543,-6.416270833474544,-536.7927128457407,-7.416270833474544
-665.4364696914503,-2.179465052117367,99334.56353030854,-0.17946505211736685
90111.95441632548,5.191794576963563,111.95441632547752,4.191794576963563
205221.10485227447,3.8357441772702154,-758.8951477255428,2.8357441772702154
1248.707896310081,1.1198840430203674,491248.7078963101,4.119884043020368
115788.0051617566,0.8598207224763224,18788.0051617566,-1.1401792775236776
1376557.6909075654,8.024888166870525,457.6909075655269,6.024888166870524
1968.1360699904958,5.1226601133515794,482068.1360699905,27.12266011335158
430867.520092116,2.457585144385292,27.520092116032952,1.457585144385292
-796.8290834711927,6.947136569442003,819203.1709165288,24.947136569442
345652.7786490603,-3.25166638179111,-2505.2213509397297,-4.25166638179111
956623.5451463764,15.271704405737395,1623.5451463764036,4.2717044057373945
769688.6441014512,19.810174583489403,688.6441014511496,3.8101745834894016
138196.15360716876,-4.008998227783557,-1937.8463928312544,-5.008998227783557
72.58125907019534,-4.047541770524257,90097.5812590702,0.9524582294757433
438918.1802126228,-3.743990885225279,-1081.8197873772128,-4.743990885225279
-669.4236572825542,3.04377205627889,749330.5763427174,5.04377205627889
274065.13884960307,-7.443369537019354,47065.13884960306,-8.443369537019354
-516.1080413663396,3.271070024784128,199483.89195863367,4.2710700247841284
513.2419426971004,-1.514161033595426,426528.2419426971,8.485838966404573
293527.2645897287,1.726197022859282,-472.73541027130955,0.7261970228592819
187836.2749326022,4.915233814650898,330536.2749326022,7.915233814650898
231498.12646598316,3.9586238348097953,-101.87353401683404,2.9586238348097953
228051.1967121035,2.4445296590832126,68163.19671210348,1.4445296590832126
368390.8279587127,1.0155628131029895,78.82795871271173,-0.9844371868970105
-1327.7022721776277,4.740630245542987,488672.2977278224,8.740630245542988
-73.63673348390863,5.262162726966714,299926.36326651607,9.262162726966714
248850.1342360038,-2.898586037821688,131304.1342360038,0.10141396217831211
452964.54478538607,-0.5509075190854427,-687.4552146139101,-7.550907519085443
-262.39078317607476,0.25121284082611733,449737.60921682394,1.2512128408261174
219347.13382216793,-0.12882561966862727,-652.8661778320535,-1.1288256196686273
177764.42101331477,11.723317573400575,4764.421013314783,8.723317573400575
-483.2010141969818,2.002629532711397,299516.79898580303,8.002629532711397
460459.6882205476,7.334587660668907,970.6882205476064,0.334587660668907
273652.432405961,12.491312321223525,1139.4324059609592,5.491312321223524
128731.45689210144,2.8702673719786604,-1268.5431078985591,0.8702673719786604
586.860626354846,-7.701714351777092,650586.8606263548,-5.701714351777092
299817.66926147626,7.4147484464445075,-811.3307385237173,4.4147484464445075
84371.52764318581,8.124710078073994,-1028.4723568141912,6.124710078073994
598262.7084523077,-4.992293630286952,-455.29154769224147,-7.992293630286952
-164.396477553997,-8.215287570185662,394102.603522446,-5.215287570185662
120941.67830924896,8.523123827910076,941.678309248971,6.5231238279100765
267620.8923289471,6.342272982641261,620.8923289470673,3.342272982641261
134.10632627549998,-6.422714145896049,700199.1063262755,8.577285854103952
498792.381945609,9.120561571148961,72192.381945609,1.1205615711489614
298056.708142801,-2.6151782404123534,756.7081428010293,-5.615178240412353
-51.04526513529468,-8.31554843564281,699953.9547348648,2.6844515643571896
855.6046462256106,6.70861482477501,450940.60464622563,25.70861482477501
